Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
2018,10.1109/VAST.2018.8802449,Sabine Brunswicker,Purdue University,USA
2018,10.1109/VAST.2018.8802454,Quan Li," and Engineering, The Hong Kong University of Science and Technology, Hong Kong",China
2018,10.1109/VAST.2018.8802454,Kristanto Sean Njotoprawiro," and Engineering, The Hong Kong University of Science and Technology, Hong Kong",China
2018,10.1109/VAST.2018.8802454,Hammad Haleem," and Engineering, The Hong Kong University of Science and Technology, Hong Kong",China
2018,10.1109/VAST.2018.8802454,Qiaoan Chen,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",China
2018,10.1109/VAST.2018.8802454,Chris Yi,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",China
2018,10.1109/VAST.2018.8802454,Xiaojuan Ma," and Engineering, The Hong Kong University of Science and Technology, Hong Kong",China
2018,10.1109/VAST.2018.8802486,Michael Blumenschein,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Michael Behrisch 0001,"Harvard University, USA",USA
2018,10.1109/VAST.2018.8802486,Stefanie Schmid,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Simon Butscher,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Deborah Wahl,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Karoline Villinger,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Britta Renner,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Harald Reiterer,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802486,Daniel A. Keim,"University of Konstanz, Germany",Germany
2018,10.1109/VAST.2018.8802509,Mengchen Liu,"School of Software, Tsinghua University",China
2018,10.1109/VAST.2018.8802509,Shixia Liu,"School of Software, Tsinghua University",China
2018,10.1109/VAST.2018.8802509,Hang Su,"Dept.of Comp.Sci.Tech., Tsinghua University",China
2018,10.1109/VAST.2018.8802509,Kelei Cao,"School of Software, Tsinghua University",China
2018,10.1109/VAST.2018.8802509,Jun Zhu 0001,"Dept.of Comp.Sci.Tech., Tsinghua University",China
